name,longitude,latitude,tiploc,station
Balham,-0.15137592,51.442820000000005,BALHAM,True
Balham Jn,-0.14672203,51.441901,BALHJN,False
Baillieston,-4.1136998,55.844526,BALISTN,True
Balloch,-4.5835136,56.002635,BALLOCH,True
Balmossie,-2.8383748,56.474720999999995,BALMOSS,True
Balshaw Lane,-2.6687792999999997,53.649602,BALSHWL,False
Bamford,-1.6887069,53.33890699999999,BAMFORD,True
Banavie,-5.0959283,56.843833999999994,BANAVIE,True
Bangor Sig. BR37,-4.1323975,53.22184,BANG37,False
Bangor (Gwynedd),-4.1358714,53.222713,BANGOR,True
Bangor C. S.,-4.135693799999999,53.222455000000004,BANGRCS,False
Bangor Tunnel Cement,-4.1371423,53.222663,BANGRTC,False
Banstead,-0.21433073,51.329482,BANSTED,True
Barassie C.E.,-4.6490974000000005,55.552652,BARACE,False
Barassie Jn DPL,-4.6534489,55.553456999999995,BARADPL,False
Barrassie FHH,-4.6487185,55.552912,BARAFHH,False
Barassie Yard GBRf,,,BARAGBR,False
Shewalton Coup C.E.,-4.6261267,55.579825,BARASCP,False
Barassie,-4.6512572,55.560938,BARASIE,True
Barassie Jn,-4.6509981,55.560152,BARASIJ,False
Barassie Jn UGL,-4.6536742,55.553506000000006,BARAUGL,False
Barcelona El Morrot,4.349641200000001,50.840614,BARCEMR,False
Bardon Hill Quarry FHH,-1.3457841,52.710446,BARDFHH,False
Bardon Hill GBRF,-1.3457104,52.710428,BARDGBR,False
Bardon Hill B.R. Sdgs,-1.3460652,52.71045600000001,BARDHBR,False
Bardon Hill Ground Frame,-1.3460652,52.71045600000001,BARDHGF,False
Bardon Hill Quarry,-1.3384938,52.713903,BARDNHQ,False
Bardon Hill,-1.3481758999999998,52.711852,BARDONH,False
Bare Lane,-2.834722,54.074688,BARELA,True
Bargoed,-3.2296873,51.692595000000004,BARGOED,True
Bargoed Viaduct Sidings,-3.2313499,51.694682,BARGSDG,False
Barham Ground Sig C01379,1.1003591000000001,52.107476,BARH379,False
Barham,1.0943222,52.118373,BARHAM,False
Barham FHH,1.0942942,52.118392,BARHFHH,False
Barking LT,0.080494811,51.539725,BARKGLT,False
Barking,0.079648285,51.540136,BARKING,True
Barking Station Junction,0.071718201,51.543343,BARKNGJ,False
Barking Upney Junction,0.08741255099999999,51.537426,BARKUPJ,False
Barlaston,-2.1682597,52.942816,BARLSTN,True
Barming,0.47907977,51.284756,BARMING,True
Barnes Signal W1090,-0.24805443,51.467793,BARN090,False
Barnes,-0.24175391,51.466898,BARNES,True
Barrow-In-Furness Sig 52/53/54,-3.2259539,54.119063,BARO54,False
Salthouse Jn,-3.2031662999999995,54.108821999999996,BAROSHJ,False
Barrow-in-Furness,-3.2259539,54.119063,BAROW,True
Barrow-in-Furness CS,-3.2305609,54.121704,BAROWCS,False
Barrow Docks (ABP),-3.2118267000000005,54.099477,BAROWEW,False
Barrow-on-Soar,-1.1452726,52.749337,BAROWOS,True
Barrow Ramsden Dock,-3.212217,54.099752,BAROWRD,False
Barrow-in-Furness TC,-3.2314846,54.121892,BAROWYD,False
Barry Docks ABP Shipment,-3.2516022999999996,51.401881,BARRABP,False
Barry Signal B49,-3.2369494999999997,51.408673,BARRB49,False
Barry Docks Zeon,-3.2369494999999997,51.408673,BARRBPC,False
Barry Docks Dow Chemicals,-3.9410665000000003,58.258843999999996,BARRDCG,False
Barry Down Goods Loop,-3.2928472,51.392702,BARRDGL,False
Barry DKS ABP Nonshipment,-3.9410665000000003,58.258843999999996,BARRDNS,False
Barry Docks Dunn Bros,-3.9410665000000003,58.258843999999996,BARRDUN,False
Barry Docks EWS,-3.2516724,51.401817,BARREWS,False
Barry Docks Hexion,-3.2293689,51.406945,BARRHEX,False
Barry Docks Samat Terminal,-3.2516022999999996,51.401881,BARRSMT,False
Barry,-3.2843767,51.397156,BARRY,True
Barry Docks,-3.2612242,51.40256,BARRYDK,True
Barry Island,-3.2739666,51.392396000000005,BARRYIS,True
Barrow Haven,-0.39254303,53.697504,BARWHVN,True
Baschurch Sidings,-2.847827,52.79888100000001,BASCSDG,False
Basel,4.4716431,51.511014,BASEL,False
Basel Sbb Gb Gti,4.471770200000001,51.511907,BASESGG,False
Basford (Notts),-1.1779805,52.981464,BASFORD,False
Basildon,0.47025707,51.568451,BASILDN,True
Bat & Ball,0.19407138,51.290095,BATABAL,True
Bath Goods Loop,-2.3720807999999995,51.378321,BATHGSL,False
Bath A.C.C. R.T.S.,-2.3719791,51.378186,BATHRTS,False
Bath Spa,-2.372843,51.378417999999996,BATHSPA,True
Batley,-1.6229538000000001,53.709796,BATLEY,True
Battersea Pier Jn.,-0.14742617,51.483160999999996,BATRSPJ,False
Battersea Park,-0.1466063,51.482069,BATRSPK,True
Battersea Loop,-0.14419628,51.478640999999996,BATRSYD,False
Battle No 2 Xover,0.49478833,50.912651000000004,BATT2XO,False
Battle,0.49478833,50.912651000000004,BATTLE,True
Bayford,-0.095704685,51.75822,BAYFORD,True
Bay Horse,-2.7738162,53.968481000000004,BAYHORS,False
Barton & Broughton Pass Loop,-2.7377171000000002,53.818141000000004,BBGHGL,False
Beechbrook Farm Loop,0.84887091,51.166194,BCHBKFM,False
Birchgrove,-3.2028026,51.521482,BCHGRV,True
Buckland Jn,1.2918533,51.137502000000005,BCKJN,False
Beckenham Jn Signal VS607,-0.026894082000000003,51.411303000000004,BCKN607,False
Beckenham Hill,-0.015659382,51.424341999999996,BCKNHMH,True
Beckenham Junction,-0.026894082000000003,51.411303000000004,BCKNHMJ,True
Blackwater,-0.77707893,51.331826,BCKWATR,True
Buckley,-3.0551673,53.162608999999996,BCKY,True
Birchington-on-Sea,1.3003001,51.377468,BCNGNOS,True
Beaconsfield,-0.643907,51.611353,BCNSFLD,True
Whitehouse Tunnel,-0.68325218,51.607206,BCNSWHI,False
Bicester North Signal 189,-1.1581924,51.906405,BCST189,False
Bicester North Signal 192,-1.1581924,51.906405,BCST192,False
Bicester Signal ME2034,-1.1581924,51.906405,BCST196,False
Ardley,-1.2608697,51.96167,BCSTARD,False
Blackthorne,-1.0955078,51.878392,BCSTBLA,False
Bicester C.O.D,-1.1578598,51.884537,BCSTCOD,False
Bicester Depot-GL-RR,,,BCSTDRL,False
Bicester Depot West Jn,,,BCSTDWJ,False
Bicester North ENG SDG,-3.9410665000000003,58.258843999999996,BCSTES,False
Bicester C.O.D. G.F.,-1.1554013,51.887028,BCSTGF,False
Bicester Gavray Juncton,,,BCSTGJN,False
Bicester London Rd L.C.,-1.1486329,51.893048,BCSTLRD,False
Bicester North,-1.1497888,51.903414,BCSTN,True
Bicester Village,-1.1486315,51.89312,BCSTRTN,True
Bicester South Junction,,,BCSTSJ,False
Bicester North Turnback Sidings,-1.1537872999999998,51.90489,BCSTUS,False
Bricket Wood,-0.35910853,51.705606,BCWD,True
Burnden Jn,-2.4184507,53.56606,BDENJT,False
Bedhampton,-0.99699773,50.853749,BDHMPTN,True
Marcheys House Jn,-1.5678178999999999,55.161149,BDLNMHJ,False
Bedl'Ton Furnaceway Sdgs,-1.5653815,55.136922999999996,BDLNTNS,False
Bedlington Nth. L.C.,-1.5707735,55.141678000000006,BDLNTNX,False
Bedminster,-2.5927644,51.440938,BDMNSTR,True
Bidston Signal 1544,-3.0819312,53.408574,BDST544,False
Bidston Dee Jn,-3.0787611,53.40933100000001,BDSTNDJ,False
Bidston East Jn,-3.0684579,53.408803000000006,BDSTNEJ,False
Bidston,-3.0787611,53.40933100000001,BDSTON,True
Bidston Sidings,-3.0772146,53.409453000000006,BDSTSDG,False
Bedworth Murco Sdgs,-1.4681943000000002,52.46893299999999,BDWTHMS,False
Beal L.C.,-1.9034686,55.677601,BEAL,False
Smeafield,-1.8536491999999998,55.635052,BEALSMA,False
Beam Mill Jn.,-1.1650431,54.585519,BEAMMLJ,False
Bearley,-1.7496073,52.245046,BEARLEY,True
Bearley Jn,-1.7555830000000001,52.237039,BEARLYJ,False
Beasdale,-5.7632803,56.900090000000006,BEASDAL,True
Beattock Down Siding,-3.5903251000000003,55.421775,BEATCE,False
Beattock,-3.4549917000000003,55.30689399999999,BEATCK,False
Beattock Summit,-3.5901704,55.42185799999999,BEATCKS,False
Beattock Down Sdgs,-3.4564951,55.307937,BEATDNS,False
Beattock D.P.L.,-3.4554519999999997,55.306988,BEATDPL,False
Beattock Summit D.P.L.,-3.5900852999999997,55.42170600000001,BEATSDL,False
Beattock Summit U.P.L.,-3.5883863,55.420713,BEATSUL,False
Beattock U.P.L.,-3.457096,55.309287,BEATUPL,False
Beattock Up Sdgs,-3.457096,55.309287,BEATUPS,False
Beattock Up Summit Sdgs,-3.5881631,55.420662,BEATUSS,False
Beauly,-4.4679492,57.477320999999996,BEAULY,True
Bebington,-3.0031592000000003,53.357881000000006,BEBNGTN,True
Beccles,1.5696636999999998,52.458624,BECCLES,True
Walkeringham B.P.A.,-0.8328909,53.430492,BECKBPA,False
Beckingham Loop,-0.82049774,53.400248,BECKGHM,False
Haxey & Epworth Crossover,-0.85362432,53.470478,BECKHAX,False
Bedford Signal 603,-0.47726477,52.129342,BEDF603,False
Bedford Cauldwell Depot,-0.47634059,52.133736,BEDFDCD,False
Bedford C S,-0.47728212,52.133119,BEDFDCS,False
Bedford Jowett Sdgs,-0.47159186,52.130752,BEDFDJS,False
Bedford,-0.47940292,52.135628000000004,BEDFDM,True
Bedford North Jn.,-0.4862059,52.14227,BEDFDN,False
Bedford North Sidings,-0.48149382,52.138163,BEDFDNS,False
Bedford South Jn.,-0.47858867,52.119640000000004,BEDFDS,False
Bedford Wash Road,-0.47743613,52.132887,BEDFDWR,False
Bedford Engineers Sdgs,-0.47662493,52.133109999999995,BEDFEGS,False
Millbrook,-0.51386806,52.0527,BEDFMIL,False
Bedworth Ground Frame,-1.4685907,52.466570999999995,BEDWGF,False
Bedworth,-1.4675383,52.479386,BEDWRTH,True
Bedwyn,-1.5989891,51.379432,BEDYN,True
Bedwyn Reversing Siding,-1.5989891,51.379432,BEDYNRS,False
Beighton Depot E Allen,-1.341034,53.356235999999996,BEGHEAL,False
Westthorpe Run Round (FHH),-1.3271514,53.342864,BEGHFHH,False
Westhorpe (Beighton) S1028,,,BEGHT28,False
Westhorpe (Beighton) S1029,,,BEGHT29,False
Westhorpe (Beighton) S1030,,,BEGHT30,False
Westhorpe (Beighton) S1033,,,BEGHT33,False
Westhorpe (Beighton) S1034,,,BEGHT34,False
Beighton Jn,-1.3278069,53.344163,BEGHTJN,False
Beighton Depot,-1.3409748,53.356182,BEGHTND,False
Beighton Station Jn,-1.3355238,53.351163,BEGHTSJ,False
Westthorpe Run Round,-1.3271366000000002,53.34285500000001,BEGHWES,False
Bekesbourne,1.1374643,51.261309000000004,BEKSBRN,True
Belford Down Recess SDGS,-1.8028359,55.597044999999994,BELFDRS,False
Belford L.C.,-1.8012724999999998,55.595542,BELFORD,False
Belford Tamper Siding,-1.8043076,55.597882999999996,BELFTS,False
Bealings,1.2542885,52.079876,BELINGS,False
Belmont,-0.19864989,51.344287,BELM,True
Bellingham,-0.01970692,51.433529,BELNGHM,True
Bellingham Siding,-0.017988493,51.429687,BELNGMS,False
Belper,-1.4825351,53.024179000000004,BELPER,True
Belmont Level Crossing,-4.6219879,55.445091000000005,BELTLC,False
Belvedere,0.15280766,51.492179,BELVEDR,True
Bellwater Jn. S.B.,0.12373673,53.110510999999995,BELWTRJ,False
Speeton,-0.17504260000000002,54.12514,BEMPSPE,False
Bempton,-0.18101132,54.127927,BEMPTON,True
Benfleet,0.56104511,51.544371999999996,BENFLET,True
Benhar Jn C.E.,-3.7364672,55.82471999999999,BENHACE,False
Benhar Jn,-3.738785,55.825146,BENHARJ,False
Benifayo-Almosafes,,,BENIFAY,False
Killingworth,-1.5820192,55.032185,BENTKIL,False
Benton (metro),-1.5676192,55.013902,BENTMET,False
Benton Nth Jn,-1.5597717,55.01365799999999,BENTON,False
Bere Alston,-4.199921499999999,50.485681,BEREALS,True
Bere Ferrers,-4.1814462,50.451229999999995,BEREFRS,True
Berkhamsted,-0.56298311,51.763612,BERKHMD,True
Bermuda Park,-1.4725822,52.503322,BERMPRK,True
Berry Brow,-1.7937189999999998,53.621103000000005,BERRYB,True
Berwick,0.16523784,50.840715,BERWICK,True
Bescar Lane,-2.9139574,53.623712,BESCRLA,True
Bedford St Johns G.L.,-0.47095823,52.130483,BESJGL,False
Bedford St.Johns,-0.46762308,52.129325,BESJOHN,True
Bessacarr Jn,-1.0810278999999998,53.49596700000001,BESSCRJ,False
Beeston SIG TN4918,-2.6700691,53.133981999999996,BEST918,False
Beeston SIG TN4931,-2.6700691,53.133981999999996,BEST931,False
Beeston Sims Metals FHH,-1.1847648000000002,52.934360999999996,BESTFHH,False
Beeston Sims Metals GBRf,-2.6700691,53.133981999999996,BESTGBR,False
Beeston Headshunt,-2.6700691,53.133981999999996,BESTHST,False
Beeston Cement Sdgs,-1.2065538999999998,52.921753,BESTNCS,False
Beeston Sims Mcintyre Ltd,-1.1847648000000002,52.934360999999996,BESTNMC,False
Beeston North Jn,-1.1832407,52.935502,BESTNNJ,False
Beeston South Jn,-1.1998978,52.925385,BESTNSJ,False
Beeston,-1.2076146,52.92068100000001,BESTON,True
Beeston Sidings,-1.196297,52.927851000000004,BESTONS,False
Beeston Run Round,-2.6700691,53.133981999999996,BESTRR,False
Beeston Castle & T.S.B.,-2.6700691,53.133981999999996,BESTTSB,False
Betley Road SB,3.3938539,53.854135,BETLRSB,False
Betws-y-Coed,-3.8008987999999997,53.092963,BETSYCD,True
Bettembourg,4.357364,50.878656,BETTMBG,False
Beverley,-0.42288727,53.842316000000004,BEVERLY,True
Bexhill Ground Frame,0.47540421,50.840903999999995,BEXHGF,False
Bexhill,0.47540421,50.840903999999995,BEXHILL,True
Bexley,0.147771,51.440175,BEXLEY,True
BARGOED SINGLE LINE JN,-3.2313984000000002,51.695401000000004,BGEDSLJ,False
Burghead,-3.4862151,57.698638,BGHD,False
Baglan,-3.8095489000000002,51.614502,BGLAN,True
Baglan Bay BP Cheml EWS,-3.8228936,51.62131,BGLNBBP,False
Baglan Bay (COLAS),-3.8228936,51.62131,BGLNBC,False
Baglan Bay BP Chem Flin HH,-3.8246073,51.620456,BGLNBPF,False
BAGLAN BAY RPT (COLAS),-3.8228936,51.62131,BGLNRPT,False
Burngullow E.C.C.,-4.8311192,50.338604,BGLWECC,False
Burngullow (FLHH),-4.8309945,50.338634000000006,BGLWFHH,False
Burngullow Jn,-4.831243499999999,50.338331,BGLWJN,False
Bridge of Allan,-3.957296,56.156696,BGOALAN,True
Barnt Green,-1.9928924,52.360601,BGRN,True
Bogside (Ayrshire),-4.6910894,55.631261,BGSDEAY,False
Bogside Junction,-4.6910894,55.631261,BGSDEJN,False
B'HAM MOOR ST SIG WM190,-1.8874708999999998,52.477311,BHAM190,False
B'ham Snow Hill Signal 459,-1.9048526999999997,52.487097999999996,BHAM459,False
Bham Inter N Jn,-1.7305278999999998,52.454529,BHAMINJ,False
Birmingham International,-1.7250042,52.450651,BHAMINT,True
Bham Inter S Jn,-1.7198961,52.446358999999994,BHAMISJ,False
Jewellry Quarter,-1.9141546999999999,52.489748,BHAMJEW,True
Birmingham Moor Street,-1.8913692,52.47869,BHAMMRS,True
Birmingham Moor St Sidings 2,-1.8913692,52.47869,BHAMMS2,False
Birmingham Moor St Sdgs,-1.8913692,52.47869,BHAMMSS,False
Birmingham New St Ballast,-1.8989836,52.477672,BHAMNBL,False
Birmingham New Street,-1.9003979,52.477321999999994,BHAMNWS,True
Birmingham Queens Head,-1.9526093999999998,52.502005000000004,BHAMQHS,False
Birmingham Snowhill Turnback Sdg,-1.9032941000000003,52.48598199999999,BHAMSHT,False
Birmingham Snow Hill,-1.9004853,52.484281,BHAMSNH,True
Duddeston Jn,-1.8654404999999998,52.488471,BHAMSYJ,False
Bush Hill Park,-0.06927621,51.641581,BHILLPK,True
Barnhill (Perth),-3.4205506000000003,56.386894999999996,BHLP,False
Bickley,0.043900537,51.400036,BICKLEY,True
Bickley Jn,0.058925690999999995,51.400708,BICKLYJ,False
Biggleswade Sig K235,-0.26066817,52.077756,BIGL235,False
Biggleswade Plasmor,-0.26128272,52.082971,BIGLPL,False
Biggleswade,-0.26075552,52.084519,BIGLSWD,True
Bilbrook,-2.1873442,52.623903000000006,BILBROK,True
Liverpool Street Sig L572,0.42195351,51.628076,BILE572,False
Billericay,0.41755137,51.628985,BILERCY,True
Billingshurst,-0.44983586,51.01508,BILSHST,True
Bingham,-0.95124565,52.954186,BINGHAM,True
Birchwood,-2.5253381,53.412725,BIRCHWD,True
Birkbeck,-0.056550293,51.4034,BIRKBCK,True
Bishopton Brit. Aerospace,-4.504399299999999,55.90538299999999,BISHPBA,False
Bishopton,-4.5008106,55.902328000000004,BISHPTN,True
Burntisland,-3.2337197,56.057334999999995,BISLND,True
Bitterne,-1.3773931000000001,50.918572,BITERNE,True
Brocklesby Jn,-0.30827068,53.607349,BKBY,False
Birkdale,-3.0148771,53.633586,BKDLE,True
Birkdale Sidings,,,BKDLSDG,False
Brockholes,-1.7697817999999998,53.596979000000005,BKHLS,True
Bucknell,-2.9481519,52.357182,BKNELL,True
Brockenhurst Signal BH16,-1.5807895,50.806776,BKNH16,False
Brockenhurst Down Siding,-1.5780845,50.810876,BKNHDS,False
Brockenhurst,-1.5736473999999998,50.816525,BKNHRST,True
Brockenhurst Up Siding,-1.5772583999999998,50.81277,BKNHUPS,False
Berkswell,-1.6421468000000001,52.396219,BKSWELL,True
Blackwell,-2.00618,52.348411,BLACKWL,False
Blaenau Ffestiniog No.2 GF,-3.9406718,52.994675,BLAE2GF,False
Blaenau Ffestiniog No.3 GF,-3.9360141000000004,52.994147999999996,BLAE4GF,False
Blaenau Ffestiniog,-3.9380637000000003,52.994663,BLAENAU,True
Blairhill,-4.0430672,55.866462,BLAIRHL,True
Blakedown,-2.176499,52.406687,BLAKEDN,True
Blantyre,-4.0868074,55.79725500000001,BLANTYR,True
Blair Atholl,-3.8497246,56.765291000000005,BLARATH,True
Blair Atholl Down Sidings,-3.8500905,56.76507900000001,BLARDS,False
Blaydon,-1.712689,54.965931000000005,BLAYDON,True
Blatchbridge Jn,-2.3130721000000003,51.211974,BLBGJN,False
Blackhorse Road,-0.041466928,51.586599,BLCHSRD,True
Blackpool North Car MD,-3.0436906,53.82767,BLCKNCS,False
Blackpool Pleasure Beach,-3.0539122000000005,53.78758199999999,BLCKPB,True
Blackpool North,-3.0484357999999996,53.822998999999996,BLCKPLN,True
Blackpool South,-3.0488665,53.798277,BLCKS,True
Blackham Jn.,0.14442657,51.140225,BLCMJN,False
Baldhu,-5.12175,50.240508,BLDHU,False
Bleasby,-0.94467389,53.040670999999996,BLEASBY,True
Blea Moor,-2.3738335,54.218575,BLEMOR,False
Blea Moor U.G.L.,-2.3736159,54.218252,BLEMUGL,False
Blackford,-3.7754152999999997,56.262854000000004,BLFD,False
Blackford Down Sdg ISU CE,-3.7809102,56.263314,BLFDDCE,False
Blackford Up Siding,-3.7803527999999997,56.263133999999994,BLFDUS,False
London Blackfriars,-0.10312739,51.511184,BLFR,True
Blackfriars Signal VS688,-4.6426126,52.868028,BLFR688,False
Blackfriars C.H.S.,-0.10341078,51.507484000000005,BLFRCHS,False
Blackfriars Jn,-0.1025645,51.504961,BLFRJN,False
Bellgrove Sig YS783,-4.2171279,55.856852,BLGR783,False
Bellgrove Sig YS785,-4.2177511,55.856570999999995,BLGR785,False
Bellgrove,-4.224052599999999,55.856673,BLGRVE,True
Beaulieu Road,-1.5050332,50.855084000000005,BLIEURD,True
Blackburn,-2.4799776000000002,53.745746999999994,BLKB,True
Blackburn Signal 444,-2.479135,53.746317000000005,BLKB444,False
Blackburn Bolton Branch Jn,-2.4863572,53.741461,BLKBBBJ,False
Blackburn Pg Fogarty,-2.4869561,53.740802,BLKBBFG,False
Blackburn Bolton Road Sdg,-2.4869561,53.740802,BLKBBRS,False
Daisyfield Jn.,-2.4685672999999997,53.751868,BLKBDJN,False
Blackburn East Lancs Sdgs,-2.4780771,53.745295999999996,BLKBELS,False
Blackburn Bolton Jn,-2.4863722999999998,53.741452,BLKBNBJ,False
Blackburn Taylor Street,-2.4922392999999996,53.738812,BLKBNTS,False
Blackburn Station H.S.,,,BLKBSHS,False
Blackheath,0.007597576,51.465628,BLKHTH,True
Blackridge,,,BLKRDGE,True
Blake Street,-1.8445772,52.604199,BLKST,True
Ballinluig,-3.6696777999999997,56.651924,BLLINUG,False
Belle Vue,-2.1800813999999997,53.461475,BLLVUE,True
Blundellsands & Crosby,-3.0403102000000004,53.487615000000005,BLNDLAC,True
Billingham,-1.2788283999999999,54.606103000000004,BLNGHM,True
Billingham Jn,-1.2943263,54.602455000000006,BLNGHMJ,False
Billingham Marcroft Eng,-1.2617895000000001,54.594640000000005,BLNGMAR,False
Billingham RFS Eng,-1.2617419,54.594703,BLNGRFS,False
Bryteg Loading Pad,-3.7191114,51.754898,BLNNBLP,False
Bloxwich Signal 103,-2.0230706,52.642199,BLOX103,False
Bloxwich North,-2.0175366,52.625264,BLOXN,True
Bloxwich Signal Box,-2.0087148,52.613641,BLOXSB,False
Bloxwich,-2.0116108,52.618315,BLOXWCH,True
Blackrod,-2.5698216,53.591186,BLRD,True
Bellshill,-4.024689899999999,55.81705,BLSHL,True
Bolsover Coalite,-1.3100813999999998,53.235268999999995,BLSVCL,False
Bolsover C&W EWS,-1.3100664,53.235268999999995,BLSVCW,False
Bolsover Coalite (FHH),-1.3100667,53.235251,BLSVFHH,False
Bletchley Sig 76 (Dn Fast),-0.73720134,51.998191999999996,BLTC76,False
Bletchley Cambridge Sdngs,-0.7300985,52.000571,BLTCCAM,False
Bletchley CE Sdgs,-0.73389343,52.000306,BLTCCE,False
Bletchley C.S.,-0.73730604,52.000684,BLTCCS,False
Bletchley Up and Down Relief 1,-0.73683083,51.997901,BLTCDGL,False
Bletchley Drayton Road Jn,-0.73752165,51.999751,BLTCDRJ,False
Bletchley Down Sidings,-0.73752165,51.999751,BLTCDS,False
Bletchley Flyover Jn,-0.73555936,51.992878999999995,BLTCFJN,False
Bletchley Field Sidings,-0.73585161,51.995948,BLTCHFS,False
Bletchley,-0.73634681,51.995432,BLTCHLY,True
Bletchley South Jn,-0.73132832,51.979221,BLTCHSJ,False
Bletchley R.M.C.,-0.73578681,51.998249,BLTCHTS,False
Bletchley Shunt Neck,-0.74201617,52.007784,BLTCSN,False
Bletchley Smt of Flyover,-0.73555936,51.992878999999995,BLTCSOF,False
Bletchley ISU (S&TE),-0.73364753,51.999728000000005,BLTCSTE,False
Bletchley T.M.D.,-0.73348669,52.000265999999996,BLTCTMD,False
Bletchley Up & Down Goods,-0.73749404,51.999697,BLTCUDG,False
Bletchley Water Eaton Rd ,-0.74923646,51.988664,BLTCWER,False
Bletchley Swanbourne Sdg,-0.74923646,51.988664,BLTCWL,False
Bletchley Yard,-0.73390773,52.000315,BLTCYD,False
Bolton-Upon-Dearne LOS,,,BLTNLOS,False
Bolton-Upon-Dearne,-1.311502,53.518873,BLTNODR,True
Beltring,0.40345072,51.204671999999995,BLTRNAB,True
Blue Anchor (X),-0.057593057999999996,51.491051,BLUANCR,False
Blindwells Opencast,-2.9431817000000002,55.960145,BLWLOC,False
Cresswell,-2.0381351000000003,52.951218000000004,BLYBCRL,False
Blythe Bridge,-2.0665881,52.967645999999995,BLYBDGE,True
Leigh Level Crossing,-1.9796425,52.919095,BLYBLLC,False
Cambois Powr Station Blyth,-1.5301957,55.14915799999999,BLYTCPS,False
Blyth EWS C&W,-1.5251127,55.146451,BLYTCW,False
Blyth Cambois L.I.P.,-1.5244527,55.146538,BLYTLIP,False
Bamber Bridge,-2.6613511,53.72688,BMBRBDG,True
Bamber Bridge ISU (CE),-2.6681821,53.727543000000004,BMBRCE,False
Bamber Bridge Eng Rec Sdg,-2.6681821,53.727543000000004,BMBRRS,False
Bamber Bridge Whittle Int.,-2.67142,53.727192,BMBRWI,False
Bamfurlong Jn,-2.6101542999999996,53.51951999999999,BMFRLNJ,False
Bramhall,-2.1626298999999998,53.360325,BMHL,True
Bramley (Hants),-1.0609056000000001,51.330129,BMLY,True
Banbury,-1.3277768,52.0607,BNBR,True
Banbury Signal 09,,,BNBR09,False
Banbury Signal 12,-1.3260226000000002,52.059018,BNBR12,False
Banbury Signal 21,-1.3247526,52.05812,BNBR21,False
Bnbr32,,,BNBR32,False
Banbury Cattle Rd Sidings,-1.3256731000000002,52.05898,BNBRCAT,False
Banbury Jn,-1.3268496,52.078721,BNBRJN,False
